DATE,TimeFrame,ID,Was Click, X(Target), Y(Target), Z(Target) , X(Camera Rotation), Y(Camera Rotation), Z(Camera Rotation),Pitch ,Yaw,Number of shots,Hypotenuse_Cursor,Hypotenuse_Ball,DegreeError
27/07/2023 11:29:45,0,0,False,-2.47,150.0,438.0,0.0,0.0,0.0,9.0,33.0,0.0,34.20526275297414,36.84008279035214,-2.634820037377999
27/07/2023 11:29:45,1,0,False,-2.47,150.0,438.0,0.0,0.0,0.0,9.0,33.0,0.0,34.20526275297414,36.84008279035214,-2.634820037377999
27/07/2023 11:29:45,2,0,False,-2.47,150.0,438.0,358.06,359.61,0.0,10.94,32.61,0.0,34.39615821570776,36.84008279035214,-2.4439245746443845
27/07/2023 11:29:45,3,0,False,-2.47,150.0,438.0,353.41,0.19,0.0,15.59,33.19,0.0,36.66911779686007,36.84008279035214,-0.1709649934920705
27/07/2023 11:29:45,4,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,5,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,6,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,7,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,8,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,9,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,10,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,11,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,12,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,13,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,14,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,15,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,16,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,17,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,18,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,19,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,20,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,21,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,22,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,23,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,24,0,False,-2.47,150.0,438.0,353.22,0.39,0.0,15.78,33.39,0.0,36.9310235438987,36.84008279035214,0.09094075354655473
27/07/2023 11:29:45,25,0,False,-2.47,150.0,438.0,353.22,0.19,0.0,15.78,33.19,0.0,36.75029931850895,36.84008279035214,-0.08978347184319091
27/07/2023 11:29:45,26,0,False,-2.47,150.0,438.0,352.44,358.45,0.0,16.56,31.45,0.0,35.54343961971041,36.84008279035214,-1.2966431706417296
27/07/2023 11:29:45,27,0,False,-2.47,150.0,438.0,351.09,355.74,0.0,17.91,28.74,0.0,33.8637815372117,36.84008279035214,-2.9763012531404414
27/07/2023 11:29:45,28,0,False,-2.47,150.0,438.0,348.96,353.03,0.0,20.04,26.03,0.0,32.85060882236431,36.84008279035214,-3.989473967987834
27/07/2023 11:29:45,29,0,False,-2.47,150.0,438.0,346.63,349.93,0.0,22.37,22.93,0.0,32.03438465149596,36.84008279035214,-4.8056981388561795
27/07/2023 11:29:45,30,0,False,-2.47,150.0,438.0,344.7,347.21,0.0,24.3,20.21,0.0,31.60591874950007,36.84008279035214,-5.234164040852072
27/07/2023 11:29:45,31,0,False,-2.47,150.0,438.0,343.53,346.25,0.0,25.47,19.25,0.0,31.926218066034693,36.84008279035214,-4.913864724317449
27/07/2023 11:29:45,32,0,False,-2.47,150.0,438.0,342.95,346.25,0.0,26.05,19.25,0.0,32.39081659977099,36.84008279035214,-4.449266190581149
27/07/2023 11:29:45,33,0,False,-2.47,150.0,438.0,341.79,346.83,0.0,27.21,19.83,0.0,33.6691698739366,36.84008279035214,-3.1709129164155385
27/07/2023 11:29:45,34,0,False,-2.47,150.0,438.0,340.82,347.41,0.0,28.18,20.41,0.0,34.79483438673045,36.84008279035214,-2.0452484036216916
27/07/2023 11:29:45,35,0,False,-2.47,150.0,438.0,340.05,347.99,0.0,28.95,20.99,0.0,35.758671675553046,36.84008279035214,-1.0814111147990957
27/07/2023 11:29:45,36,0,False,-2.47,150.0,438.0,339.27,348.38,0.0,29.73,21.38,0.0,36.61935690314618,36.84008279035214,-0.22072588720595832
27/07/2023 11:29:45,37,0,False,-2.47,150.0,438.0,338.69,348.76,0.0,30.31,21.76,0.0,37.31211197453181,36.84008279035214,0.472029184179668
27/07/2023 11:29:45,38,0,False,-2.47,150.0,438.0,338.69,348.76,0.0,30.31,21.76,0.0,37.31211197453181,36.84008279035214,0.472029184179668
27/07/2023 11:29:45,39,0,False,-2.47,150.0,438.0,338.69,348.76,0.0,30.31,21.76,0.0,37.31211197453181,36.84008279035214,0.472029184179668
