DATE,TimeFrame,ID,Was Click, X(Target), Y(Target), Z(Target) , X(Camera Rotation), Y(Camera Rotation), Z(Camera Rotation),Pitch ,Yaw,Number of shots,Hypotenuse_Cursor,Hypotenuse_Ball,DegreeError
7/24/2023 7:12:34 AM,113,0,False,-2.47,150.0,438.0,352.16,359.11,0.0,16.84,32.11,0.0,36.257932925085505,37.91215768061744,-1.654224755531935
7/24/2023 7:12:34 AM,114,0,False,-2.47,150.0,438.0,351.86,0.15,0.0,17.14,33.15,0.0,37.31892415383916,37.91215768061744,-0.5932335267782776
7/24/2023 7:12:34 AM,115,0,False,-2.47,150.0,438.0,351.27,1.48,0.0,17.73,34.48,0.0,38.77142375513182,37.91215768061744,0.8592660745143803
7/24/2023 7:12:34 AM,116,0,False,-2.47,150.0,438.0,350.38,2.66,0.0,18.62,35.66,0.0,40.22859679382317,37.91215768061744,2.316439113205732
7/24/2023 7:12:34 AM,117,0,False,-2.47,150.0,438.0,349.93,3.7,0.0,19.07,36.7,0.0,41.35885515823667,37.91215768061744,3.4466974776192316
7/24/2023 7:12:34 AM,118,0,False,-2.47,150.0,438.0,349.05,4.88,0.0,19.95,37.88,0.0,42.81234518220183,37.91215768061744,4.900187501584391
7/24/2023 7:12:34 AM,119,0,False,-2.47,150.0,438.0,348.16,5.77,0.0,20.84,38.77,0.0,44.0161163666219,37.91215768061744,6.103958686004461
7/24/2023 7:12:34 AM,120,0,False,-2.47,150.0,438.0,347.27,6.66,0.0,21.73,39.66,0.0,45.22287584840221,37.91215768061744,7.310718167784771
7/24/2023 7:12:34 AM,121,0,False,-2.47,150.0,438.0,346.38,7.25,0.0,22.62,40.25,0.0,46.17062810922113,37.91215768061744,8.258470428603687
7/24/2023 7:12:34 AM,122,0,False,-2.47,150.0,438.0,345.64,7.99,0.0,23.36,40.99,0.0,47.17912356116845,37.91215768061744,9.266965880551012
7/24/2023 7:12:34 AM,123,0,False,-2.47,150.0,438.0,345.2,8.59,0.0,23.8,41.59,0.0,47.91834826034804,37.91215768061744,10.0061905797306
7/24/2023 7:12:34 AM,124,0,False,-2.47,150.0,438.0,345.05,9.03,0.0,23.95,42.03,0.0,48.37482196349667,37.91215768061744,10.462664282879231
7/24/2023 7:12:34 AM,125,0,False,-2.47,150.0,438.0,344.75,9.47,0.0,24.25,42.47,0.0,48.905658159358204,37.91215768061744,10.993500478740764
7/24/2023 7:12:34 AM,126,0,False,-2.47,150.0,438.0,344.61,9.77,0.0,24.39,42.77,0.0,49.2356070339343,37.91215768061744,11.32344935331686
7/24/2023 7:12:34 AM,127,0,False,-2.47,150.0,438.0,344.61,9.92,0.0,24.39,42.92,0.0,49.365964996138786,37.91215768061744,11.453807315521345
7/24/2023 7:12:34 AM,128,0,False,-2.47,150.0,438.0,344.61,9.92,0.0,24.39,42.92,0.0,49.365964996138786,37.91215768061744,11.453807315521345
7/24/2023 7:12:34 AM,129,0,False,-2.47,150.0,438.0,344.61,9.92,0.0,24.39,42.92,0.0,49.365964996138786,37.91215768061744,11.453807315521345
7/24/2023 7:12:34 AM,130,0,False,-2.47,150.0,438.0,344.61,9.92,0.0,24.39,42.92,0.0,49.365964996138786,37.91215768061744,11.453807315521345
7/24/2023 7:12:34 AM,131,0,False,-2.47,150.0,438.0,344.61,9.92,0.0,24.39,42.92,0.0,49.365964996138786,37.91215768061744,11.453807315521345
