Date,Target ID,Direction,Speed,Hit,Miss
7/24/2023 7:20:57 AM,1,Left,200,True,-2.759809
7/24/2023 7:20:57 AM,49,Left,100,True,0.8760563
7/24/2023 7:20:57 AM,37,Left,200,True,0.8753214
