Date,Target ID,Direction,Speed,Hit,Miss
7/28/2023 12:25:35 PM,1,Left,200,False,-90
7/28/2023 12:25:35 PM,3,Left,100,False,8.234378
7/28/2023 12:25:35 PM,21,Left,200,False,-7.413798
